timestamp,simple-path,time
"2022-06-02 20:56:52.151","/master/welcome",2707
"2022-06-02 20:56:54.582","/inventor/chimpum/list",377
"2022-06-02 20:56:54.853","/master/welcome",220
"2022-06-02 20:56:56.011","/master/sign-in",1092
"2022-06-02 20:56:57.231","/master/welcome",551
"2022-06-02 20:56:57.529","/inventor/chimpum/list",236
"2022-06-02 20:56:57.815","/master/welcome",237
"2022-06-02 20:56:58.432","/master/welcome",553
"2022-06-02 20:57:00.692","/master/welcome",191
"2022-06-02 20:57:01.308","/master/sign-in",553
"2022-06-02 20:57:02.508","/master/welcome",550
"2022-06-02 20:57:02.871","/inventor/chimpum/list",302
"2022-06-02 20:57:03.11","/master/welcome",193
"2022-06-02 20:57:03.726","/master/welcome",555
"2022-06-02 20:57:06.023","/master/welcome",187
"2022-06-02 20:57:06.247","/master/welcome",191
"2022-06-02 20:57:06.864","/master/sign-in",556
"2022-06-02 20:57:08.081","/master/welcome",554
"2022-06-02 20:57:09.322","/inventor/chimpum/list",1086
