timestamp,simple-path,time
"2022-06-02 20:55:51.745","/master/welcome",2735
"2022-06-02 20:55:54.185","/inventor/chimpum/list",380
"2022-06-02 20:55:54.452","/master/welcome",219
"2022-06-02 20:55:55.604","/master/sign-in",1086
"2022-06-02 20:55:56.844","/master/welcome",565
"2022-06-02 20:55:57.166","/inventor/chimpum/list",258
"2022-06-02 20:55:57.448","/master/welcome",237
"2022-06-02 20:55:58.062","/master/welcome",552
"2022-06-02 20:56:00.316","/master/welcome",190
"2022-06-02 20:56:00.935","/master/sign-in",555
"2022-06-02 20:56:02.15","/master/welcome",555
"2022-06-02 20:56:02.422","/inventor/chimpum/list",209
"2022-06-02 20:56:02.785","/master/welcome",315
"2022-06-02 20:56:03.409","/master/welcome",563
"2022-06-02 20:56:05.709","/master/welcome",175
"2022-06-02 20:56:05.946","/master/welcome",204
"2022-06-02 20:56:06.556","/master/sign-in",548
"2022-06-02 20:56:07.773","/master/welcome",550
"2022-06-02 20:56:09.012","/inventor/chimpum/list",1082
